"Date","Open","High","Low","Close","Volume"
"02/26/2019","39.625","40.19","38.9375","39.275","48,759,680"
"02/25/2019","40.64","41.32","39.585","39.6725","64,970,280"
"02/22/2019","39.465","39.9875","39.3275","39.7975","40,043,680"
"02/21/2019","39.765","40.0125","38.795","38.9425","43,574,640"
"02/20/2019","39.455","40.315","39.3425","39.6375","52,912,760"
"02/19/2019","39.2275","39.9725","39.035","39.16","55,079,640"
"02/15/2019","40.7375","40.9675","39.105","39.335","151,518,680"
"02/14/2019","38.21","38.9162","37.775","38.6325","77,967,640"
"02/13/2019","38.09","38.9575","37.9525","38.22","60,259,640"
"02/12/2019","37","37.95","36.855","37.7925","58,876,800"
"02/11/2019","36.5975","37.145","36.125","36.6125","49,320,320"
"02/08/2019","36.1775","37.15","36.0325","37.0425","46,009,960"
"02/07/2019","37.782","37.805","36.4225","36.855","63,580,200"
"02/06/2019","37.8225","38.9","37.7675","38.25","70,174,080"
"02/05/2019","37.415","37.8575","37.075","37.4875","54,123,160"
"02/04/2019","36.3425","37.67","36.12","37.295","52,710,480"
"02/01/2019","36.125","36.6975","35.645","36.1825","62,366,000"
"01/31/2019","34.315","36.2975","34.0958","35.9375","84,036,560"
"01/30/2019","33.6675","34.4925","32.865","34.3475","96,843,880"
"01/29/2019","34.0375","34.525","32.7525","32.9","113,196,160"
"01/28/2019","34.1375","35.41","32.75","34.5025","250,920,160"
"01/25/2019","38.86","40.22","37.825","40.0375","115,388,200"
"01/24/2019","38.175","39.6375","38.1275","39.46","70,378,080"
"01/23/2019","37.75","38.645","37.0075","37.3225","58,755,360"
"01/22/2019","38.9275","39.045","36.8877","37.1925","66,023,000"
"01/18/2019","38.4325","39.495","37.9125","39.2325","65,000,360"
"01/17/2019","36.8775","38.3325","36.6025","37.93","49,168,560"
"01/16/2019","37.7425","38.075","37.1538","37.21","46,898,840"
"01/15/2019","37.94","38.3375","37.2825","37.4675","61,604,800"
"01/14/2019","36.68","37.865","36.4425","37.61","72,881,160"
"01/11/2019","36.0825","37.4375","35.8025","37.2075","87,406,440"
"01/10/2019","35.45","36.395","34.84","36.3075","52,226,320"
"01/09/2019","35.475","36.1225","34.965","35.645","61,486,480"
"01/08/2019","36.6725","36.695","34.225","34.9575","78,285,840"
"01/07/2019","34.625","36.2225","34.1075","35.85","70,497,520"
"01/04/2019","32.735","34.4325","32.425","34.0475","58,481,800"
"01/03/2019","33.4475","33.79","31.9233","31.9975","69,420,200"
"01/02/2019","32.66","34.62","32.5125","34.055","49,925,160"
"12/31/2018","33.85","34.1775","33.065","33.375","46,442,160"
"12/28/2018","33","34.3475","32.5775","33.4125","62,785,480"
"12/27/2018","32.7475","33.095","31.295","32.7925","63,620,120"
"12/26/2018","32.235","33.285","31.115","33.275","69,376,520"
"12/24/2018","31.6225","32.495","31.125","31.77","46,383,920"
"12/21/2018","34.0425","34.375","32.115","32.3925","86,261,000"
"12/20/2018","34.5425","35.45","33.172","33.775","74,839,240"
"12/19/2018","36.395","36.9361","34.1075","34.6275","74,357,760"
"12/18/2018","36.3375","37.5825","36.0625","36.735","56,239,280"
"12/17/2018","36.31","37.0375","35.31","35.895","64,945,840"
"12/14/2018","36.8025","37.6475","36.375","36.6125","47,133,360"
"12/13/2018","37.6975","38.345","36.86","37.2225","47,075,240"
"12/12/2018","37.105","38.195","36.205","37.225","65,327,600"
"12/11/2018","38.89","38.9725","36.25","37.0475","66,963,640"
"12/10/2018","36.45","38.215","36.4125","37.965","61,519,360"
"12/07/2018","39.615","39.7175","36.404","36.9025","68,088,040"
"12/06/2018","37.86","39.623","37.7025","39.5725","68,584,320"
"12/04/2018","42.06","42.11","39.125","39.2775","80,952,360"
"12/03/2018","43.15","43.67","41.835","42.51","88,921,280"
"11/30/2018","39.4375","40.965","38.93","40.8575","72,776,280"
"11/29/2018","40","40.375","39.035","39.34","54,459,960"
"11/28/2018","39.62","40.07","38.2813","40.0175","80,182,280"
"11/27/2018","38","39.2525","37.6375","38.4325","73,395,720"
"11/26/2018","37.4725","38.3675","36.64","38.2625","81,261,200"
"11/23/2018","35.8275","37.3975","35.6973","36.25","41,196,840"
"11/21/2018","38.655","38.825","35.9025","36.1775","102,459,200"
"11/20/2018","33.515","38.565","33.3275","37.27","168,965,040"
"11/19/2018","40.4475","40.455","36.1575","36.175","169,271,840"
"11/16/2018","40.83","42.665","40.4025","41.1075","196,162,880"
"11/15/2018","49.2375","51.325","48.875","50.5975","74,224,920"
"11/14/2018","51.575","51.72","48.2075","49.2975","52,393,320"
"11/13/2018","48.3725","51.0525","48.3092","49.8275","64,140,320"
"11/12/2018","50.495","50.7175","47.165","47.385","61,486,800"
"11/09/2018","50.6","52.33","50.26","51.4175","41,196,400"
"11/08/2018","52.85","52.8575","50.9575","51.4975","51,030,920"
"11/07/2018","53.4375","54.3525","52.795","53.4475","48,219,680"
"11/06/2018","52.8625","53.7125","52.3912","52.765","29,816,144"
"11/05/2018","53.5975","53.8325","51.32","52.9425","37,890,460"
"11/02/2018","54.4325","55.5","52.5527","53.73","44,456,600"
"11/01/2018","53.075","54.6225","51.7975","54.5275","56,197,240"
"10/31/2018","52.4125","53.1475","51.0025","52.7075","74,061,880"
"10/30/2018","46.6375","50.85","46.405","50.75","80,438,320"
"10/29/2018","50.9975","51.0325","44.0025","46.405","75,642,680"
"10/26/2018","49.5775","51.2105","48.28","49.5725","66,438,640"
"10/25/2018","48.8675","52.4375","48.4204","51.96","94,829,680"
"10/24/2018","54.8775","55.3475","49.7125","49.8525","87,665,080"
"10/23/2018","55.1075","56.0475","54.1775","55.265","62,348,600"
"10/22/2018","57.82","58.83","56.7675","57.805","36,822,448"
"10/19/2018","60.44","60.6375","56.925","57.2925","61,292,840"
"10/18/2018","61.465","61.8525","59.2725","59.8825","52,265,760"
"10/17/2018","62.085","62.47","60.27","60.765","32,902,812"
"10/16/2018","59.9825","61.57","59.485","61.4575","40,722,960"
"10/15/2018","61.5","61.5","58.835","58.845","44,846,960"
"10/12/2018","61.3766","62.3853","59.9125","61.635","60,484,240"
"10/11/2018","60.5425","61.89","58.5652","58.7825","72,255,240"
"10/10/2018","65.315","65.7775","61.4","61.4225","67,883,160"
"10/09/2018","66.235","67.19","65.7","66.385","27,329,644"
"10/08/2018","66.625","67.79","65.02","66.4425","40,788,000"
"10/05/2018","69.5725","70.2","66.885","67.465","42,593,880"
"10/04/2018","71.3175","71.5625","69.045","69.8225","39,062,024"
"10/03/2018","72.33","72.405","70.6325","71.6825","32,029,056"
"10/02/2018","72.0625","73.19","71.395","71.62","38,314,280"
"10/01/2018","71.04","73.015","70.65","72.34","61,798,480"
"09/28/2018","68.1825","70.4788","67.9","70.255","70,837,760"
"09/27/2018","67.085","67.3","66.5324","66.85","21,422,936"
"09/26/2018","67.1525","67.56","66.57","66.73","26,813,760"
"09/25/2018","67.0925","67.355","66.2275","67.1025","27,928,420"
"09/24/2018","65.55","66.46","64.67","66.425","29,355,384"
"09/21/2018","66.69","67.15","65.5275","65.8625","43,243,360"
"09/20/2018","66.7625","67.19","66.025","66.57","42,993,200"
"09/19/2018","67.5683","68.1748","67.0625","67.995","22,347,728"
"09/18/2018","68.5225","69.56","67.6875","67.755","29,920,600"
"09/17/2018","68.8505","69.345","68.2875","68.4825","20,458,336"
"09/14/2018","68.7475","69.775","68.375","69.1075","38,574,564"
"09/13/2018","67.715","68.75","67.5403","67.835","30,482,584"
"09/12/2018","67.7975","67.995","65.48","67.05","41,859,160"
"09/11/2018","68.215","69.1","68.005","68.2","24,277,376"
"09/10/2018","68.1925","68.9825","67.75","68.6825","21,999,240"
"09/07/2018","67.25","69.2325","66.7975","67.965","29,521,280"
"09/06/2018","69.44","69.465","67.8478","68.18","32,250,348"
"09/05/2018","70.7475","71.105","68.7875","69.605","39,283,964"
"09/04/2018","70.0375","71.305","69.75","70.925","39,146,012"
"08/31/2018","69.25","70.3","69.15","70.17","30,609,484"
"08/30/2018","69.3075","70.4292","69.08","69.4525","34,546,472"
"08/29/2018","68.48","69.875","68.27","69.6225","41,891,400"
"08/28/2018","68.915","69.145","67.3825","68.595","47,463,520"
"08/27/2018","68.355","69.725","68.0362","68.975","50,423,200"
"08/24/2018","66.795","68.2025","66.75","68.055","53,098,200"
"08/23/2018","65.315","67.37","65.1753","66.71","71,931,520"
"08/22/2018","63","65.755","62.965","65.705","74,711,480"
"08/21/2018","62.125","63.375","61.925","63.33","66,834,680"
"08/20/2018","60.795","63.3","59.68","61.96","85,309,840"
"08/17/2018","63.235","63.2425","60.9325","61.205","114,137,760"
"08/16/2018","65.475","65.5","63.7525","64.36","77,137,640"
"08/15/2018","65.5675","65.9098","63.975","64.77","58,901,880"
"08/14/2018","65.095","65.5","64.255","65.3575","45,823,840"
"08/13/2018","63.785","65.25","63.7675","64.03","37,363,956"
"08/10/2018","63.2875","64.025","63.175","63.6975","25,546,328"
"08/09/2018","64.785","64.8125","64.0375","64.115","20,215,616"
"08/08/2018","64.25","65.06","63.8975","64.605","26,158,968"
"08/07/2018","64","64.425","63.73","64.2375","25,778,204"
"08/06/2018","62.8975","63.5425","62.4265","63.5075","20,721,824"
"08/03/2018","62.9025","63.265","62.7325","63.025","21,408,384"
"08/02/2018","60.8975","62.695","60.3025","62.655","26,867,372"
"08/01/2018","61.5325","62.09","60.9715","61.6175","28,135,724"
"07/31/2018","60.9275","61.97","60.5353","61.215","28,275,168"
"07/30/2018","63.1475","63.2075","60.68","61.0325","33,954,188"
"07/27/2018","64.08","64.15","62.46","63.005","29,519,444"
"07/26/2018","62.765","64.0825","62.595","63.71","32,313,020"
"07/25/2018","62.2725","63.095","61.6875","62.9675","31,689,308"
"07/24/2018","62.8375","63.7125","62","62.1775","35,434,428"
"07/23/2018","62.455","62.4725","60.82","62.3525","30,070,956"
"07/20/2018","62.9825","63.375","62.6125","62.7225","22,228,264"
"07/19/2018","62.735","63.3475","62.5825","63.0075","23,374,564"
"07/18/2018","63.3475","63.4875","62.41","62.925","27,706,840"
"07/17/2018","61.5525","63.575","61.295","63.4225","36,098,804"
"07/16/2018","62.05","62.585","61.925","62.05","19,579,856"
"07/13/2018","62.995","62.995","61.905","62.33","24,684,572"
"07/12/2018","62.34","63.2925","62.24","62.8075","34,510,284"
"07/11/2018","62.375","62.725","61.775","61.8825","36,653,236"
"07/10/2018","62.4375","63.535","62.03","63.3125","35,704,832"
"07/09/2018","62.5824","62.68","61.5177","62.3125","30,293,344"
"07/06/2018","60.435","61.9162","60.22","61.8325","29,609,636"
"07/05/2018","59.7675","60.7325","59.375","60.6825","30,241,116"
"07/03/2018","60.91","60.97","59.125","59.21","22,273,300"
"07/02/2018","58.5225","60.5975","58.3162","60.56","35,359,160"
"06/29/2018","60.8725","61","59.2125","59.225","39,165,848"
"06/28/2018","58.83","60.335","58.7525","60.215","33,751,032"
"06/27/2018","60.9375","61.6075","58.875","58.93","45,308,800"
"06/26/2018","60.925","61.4125","59.9775","60.4975","47,808,560"
"06/25/2018","61.6625","61.7","58.885","59.78","66,502,760"
"06/22/2018","64.4875","64.6225","62.5825","62.7375","43,351,520"
"06/21/2018","65.9","66.085","64.2","64.2775","35,865,748"
"06/20/2018","65.458","66.1125","65.0702","65.5775","36,928,024"
"06/19/2018","65.23","65.91","63.755","65.0425","59,405,280"
"06/18/2018","65.87","66.45","65.595","66.2725","35,554,080"
"06/15/2018","66.15","66.87","65.8371","66.315","43,155,000"
"06/14/2018","66.055","67.3","65.905","66.7275","42,914,240"
"06/13/2018","65.66","66.4175","65.5078","65.6","33,366,620"
"06/12/2018","65.4225","65.7675","64.915","65.645","31,791,484"
"06/11/2018","65.4425","65.8625","65.025","65.155","26,437,948"
"06/08/2018","64.99","66","64.8","65.57","36,022,400"
"06/07/2018","66.25","66.3696","64.8125","65.725","36,897,920"
"06/06/2018","65.3575","66.32","65.1925","66.2875","37,114,352"
"06/05/2018","66.245","66.6475","65.7925","66.2675","39,097,476"
"06/04/2018","64.75","66.435","64.425","66.2125","64,072,840"
"06/01/2018","63.5","64.4675","63.4125","64.405","42,093,040"
"05/31/2018","62.925","63.8","62.8175","63.0475","49,335,760"
"05/30/2018","62.4875","63.335","62.2379","63.2475","38,969,908"
"05/29/2018","62.1375","62.835","61.675","62.1475","35,170,708"
"05/25/2018","62.05","62.485","61.69","62.32","29,173,264"
"05/24/2018","61.8475","62.35","61.3103","61.9225","43,564,840"
"05/23/2018","60.07","61.8975","60.0625","61.885","44,195,680"
"05/22/2018","61.195","61.45","60.0625","60.675","51,782,640"
"05/21/2018","62.47","62.5075","60.1225","61.06","63,766,960"
"05/18/2018","62.4525","63.0925","61.435","61.485","48,261,400"
"05/17/2018","61.521","62.875","61.3575","61.9275","51,886,040"
"05/16/2018","61","62.13","60.6275","61.5025","55,193,400"
"05/15/2018","63.1975","63.225","60.375","61.39","96,109,720"
"05/14/2018","64.0175","64.6225","63.6","63.84","52,231,360"
"05/11/2018","63.195","64.9475","62.635","63.6325","121,274,360"
"05/10/2018","64.48","65.125","64.3","65.0325","95,583,920"
"05/09/2018","62.8025","63.9675","62.5275","63.945","59,316,600"
"05/08/2018","62.1725","62.6275","61.6775","62.6","50,345,880"
"05/07/2018","60.8237","62.7475","60.7225","62.17","68,623,920"
"05/04/2018","57.9575","59.7972","57.7825","59.765","39,926,184"
"05/03/2018","56.9","58.5125","56.4425","58.2475","44,099,000"
"05/02/2018","56.75","57.2","56.3125","56.5775","26,755,208"
"05/01/2018","56.1425","56.8125","55.55","56.785","25,212,028"
"04/30/2018","56.7475","57.25","56.03","56.225","32,738,208"
"04/27/2018","57.375","57.575","56.155","56.5825","40,020,120"
"04/26/2018","55.8","56.3875","55.1325","56.305","37,192,852"
"04/25/2018","55","55.3937","52.575","54.165","58,493,760"
"04/24/2018","56.23","57.2","54.64","55.3","41,303,320"
"04/23/2018","57.3575","57.875","55.7075","55.97","41,254,440"
"04/20/2018","57.1725","58.025","56.8625","57.1775","38,359,668"
"04/19/2018","57.9363","58.275","56.7","57.26","47,052,080"
"04/18/2018","58.875","59.8125","58.1925","59.0925","39,036,212"
"04/17/2018","58.4","59.6","57.8375","59.385","44,595,240"
"04/16/2018","57.943","58.21","56.92","57.8725","34,978,940"
"04/13/2018","59.2925","59.3775","57.3875","57.875","50,230,720"
"04/12/2018","57.5","58.83","57.0537","58.65","59,118,400"
"04/11/2018","56.8275","57.244","56.2302","56.56","45,907,280"
"04/10/2018","56.18","57.25","55.6025","56.9775","76,228,760"
"04/09/2018","54.2","55.4925","53.65","53.8525","49,742,920"
"04/06/2018","54.3075","55.4","53.2684","53.5625","66,218,560"
"04/05/2018","57.15","57.2825","54.6225","55.345","69,611,160"
"04/04/2018","53.7525","56.6651","53.5","56.56","78,770,160"
"04/03/2018","56.95","57.5875","55.3375","56.3375","66,565,880"
"04/02/2018","57.185","58.6625","54.375","55.2625","91,789,400"
"03/29/2018","56.0262","58.875","55.175","57.8975","91,239,840"
"03/28/2018","56.0325","57.3475","54.25","55.3375","94,415,400"
"03/27/2018","61.9375","62.5","54.9612","56.38","140,479,760"
"03/26/2018","59.5","61.1325","58.975","61.12","61,019,840"
"03/23/2018","60.6","60.6675","58.13","58.2425","73,484,280"
"03/22/2018","61.5","61.97","60.0853","60.4625","54,858,520"
"03/21/2018","62.33","63","61.8325","62.14","43,788,160"
"03/20/2018","60.28","62.7875","60.28","62.395","55,302,120"
"03/19/2018","62.045","62.3375","59.25","60.25","70,819,680"
"03/16/2018","62.5","62.8125","62.12","62.62","39,890,840"
"03/15/2018","62.3225","63.155","61.91","62.335","40,105,280"
"03/14/2018","62.3625","62.6375","61.555","62.185","50,442,920"
"03/13/2018","62.8725","63.625","61.51","61.9275","61,815,560"
"03/12/2018","61.75","63.25","61.6681","62.44","60,375,160"
"03/09/2018","60.775","61.4625","60.6125","61.3325","50,482,680"
"03/08/2018","60.7375","60.7375","59.8477","60.295","41,371,920"
"03/07/2018","59.5","60.9875","59.4875","60.46","58,068,880"
"03/06/2018","59.775","60.735","59.34","60.54","62,533,200"
"03/05/2018","58.6275","59.3125","57.3802","58.9125","61,956,080"
"03/02/2018","56.965","59.2","55.4625","59.135","91,235,520"
"03/01/2018","60.4775","61.0225","57.0312","58.0525","103,924,040"
"02/28/2018","61.625","62.025","60.3825","60.5","52,074,040"
"02/27/2018","61.375","62.2275","61.2825","61.515","45,438,720"
"02/26/2018","61.95","61.995","61.015","61.645","46,711,000"
"02/23/2018","61.1425","61.4825","60.63","61.4825","41,381,040"
"02/22/2018","60.6825","61.4075","59.875","60.5375","53,335,960"
"02/21/2018","62.9225","62.9919","60.34","60.3775","84,425,880"
"02/20/2018","61.1875","62.9675","61.15","62.27","68,470,680"
"02/16/2018","61.35","62.5","60.8675","60.96","63,704,160"
"02/15/2018","61.1962","62.0925","60.38","61.625","69,712,440"
"02/14/2018","57.75","60.6481","57.6375","60.355","74,269,760"
"02/13/2018","56.64","58.625","56.3125","58.1575","62,460,640"
"02/12/2018","58.8387","58.87","56.2576","57.0075","109,015,440"
"02/09/2018","59.5625","59.7225","54.38","58.02","167,267,520"
"02/08/2018","58.47","58.805","54.3775","54.38","108,374,240"
"02/07/2018","57.395","58.7425","56.675","57.2","80,119,040"
"02/06/2018","51.1","56.425","51","56.395","110,582,720"
"02/05/2018","56.75","58.3075","51.25","53.425","115,905,680"
"02/02/2018","59.25","59.4925","57.7925","58.38","71,560,320"
"02/01/2018","59.63","61.725","59.515","60.125","51,563,400"
"01/31/2018","61.4425","62.3175","61.1125","61.45","47,628,400"
"01/30/2018","60.2775","61.605","59.6025","60.68","56,910,560"
"01/29/2018","60.685","62.0275","60.1525","61.7125","45,442,840"
"01/26/2018","59.53","60.835","59.4","60.8325","51,497,320"
"01/25/2018","59.5","59.9375","58.9375","59.0875","40,877,760"
"01/24/2018","59.76","60.1234","58.3875","58.95","57,988,160"
"01/23/2018","58.9625","59.9575","58.7752","59.7275","47,185,840"
"01/22/2018","57.6075","58.44","57.025","58.4225","54,936,360"
"01/19/2018","57.0225","57.7725","56.75","57.5275","58,967,320"
"01/18/2018","55.985","56.66","55.67","56.11","40,737,080"
"01/17/2018","55.175","56.28","54.225","56.18","53,717,280"
"01/16/2018","56.0125","56.8775","54.1725","55.0275","68,999,800"
"01/12/2018","55.9","56.2475","55.335","55.745","35,936,956"
"01/11/2018","56.25","56.5675","55.8025","56.02","39,799,728"
"01/10/2018","54.55","55.955","54","55.92","57,870,440"
"01/09/2018","55.555","55.955","54.66","55.485","49,625,000"
"01/08/2018","55.1","56.25","54.645","55.5","87,054,360"
"01/05/2018","53.5475","54.2275","52.77","53.85","57,708,000"
"01/04/2018","53.94","54.5125","53.1725","53.3975","58,205,560"
"01/03/2018","51.025","53.425","50.9375","53.1175","90,999,120"
"01/02/2018","48.945","49.875","48.625","49.8375","34,860,624"
"12/29/2017","49.615","49.615","48.375","48.375","27,908,408"
"12/28/2017","49.5325","49.845","49.2878","49.35","23,991,856"
"12/27/2017","49.225","49.9925","49.0775","49.2925","32,883,476"
"12/26/2017","48.2575","49.4375","47.955","49.36","35,436,036"
"12/22/2017","48.6","48.9125","47.8125","48.8175","46,580,560"
"12/21/2017","49.235","49.4875","48.8875","48.9725","30,040,800"
"12/20/2017","49.425","49.5175","48.6375","49.2","28,851,640"
"12/19/2017","49.38","49.4325","48.74","49.0275","37,131,804"
"12/18/2017","48.3","49.505","48","49.475","47,558,280"
"12/15/2017","47.0628","48.095","46.405","47.89","66,872,240"
"12/14/2017","46.48","47.335","46.15","46.6175","43,690,360"
"12/13/2017","48.125","48.1375","46.47","46.545","55,292,560"
"12/12/2017","48.225","48.46","47.4725","47.71","45,359,040"
"12/11/2017","48.015","48.695","47.855","48.665","37,074,668"
"12/08/2017","48.5025","48.695","47.7875","47.8725","46,127,720"
"12/07/2017","47.99","48.4","47.53","47.9975","53,575,560"
"12/06/2017","46.425","47.535","46.21","47.315","46,383,920"
"12/05/2017","45.6","48.175","45.145","46.935","98,048,720"
"12/04/2017","50.0125","50.075","46.125","46.665","123,840,400"
"12/01/2017","49.8275","50.0325","48.1175","49.42","81,005,400"
"11/30/2017","49.8","50.67","49.1625","50.1775","82,270,640"
"11/29/2017","52.5025","52.5307","47.8075","49.105","139,470,280"
"11/28/2017","53.5875","53.6825","52.06","52.6775","51,181,160"
"11/27/2017","54.3275","54.34","53.5025","53.535","42,230,920"
"11/24/2017","53.8975","54.25","53.65","54.24","18,075,200"
"11/22/2017","54.25","54.25","53.4025","53.7325","35,637,844"
"11/21/2017","53.9225","54.13","53.6","54.0125","39,821,324"
"11/20/2017","52.9975","53.6425","52.625","53.52","39,488,876"
"11/17/2017","53.48","53.8375","52.6875","52.84","51,454,040"
"11/16/2017","53.245","53.55","52.8125","52.9025","43,941,280"
"11/15/2017","52.9875","53","51.95","52.495","50,052,120"
"11/14/2017","53.25","53.7","52.8075","53.545","52,789,840"
"11/13/2017","54.035","54.2925","53.0025","53.1575","58,108,440"
"11/10/2017","53.27","54.6675","52.9075","54.035","125,182,480"
"11/09/2017","51.3175","51.5825","50.0925","51.33","95,068,120"
"11/08/2017","52.9625","53","51.81","52.29","52,128,760"
"11/07/2017","52.6375","53.225","52.5139","53.0075","42,674,840"
"11/06/2017","51.8","52.495","51.675","52.4075","38,919,564"
"11/03/2017","51.8","52.1725","51.3353","52.1725","35,246,428"
"11/02/2017","51.5","51.9525","50.9125","51.485","34,129,904"
"11/01/2017","52.3375","52.4925","51.15","51.8","49,860,040"
"10/31/2017","51.2825","51.9725","51.225","51.7025","41,030,640"
"10/30/2017","50.465","51.5225","50.305","50.96","50,329,640"
"10/27/2017","49.45","50.4675","49.1875","50.465","57,134,920"
"10/26/2017","48.695","49.04","48.4525","48.9225","32,048,372"
"10/25/2017","49.27","49.805","47.7925","48.415","82,713,880"
"10/24/2017","49.2475","49.6875","48.985","49.67","40,379,000"
"10/23/2017","49.445","49.7125","48.95","49.155","42,763,480"
"10/20/2017","49.6225","49.8975","49.135","49.225","45,020,040"
"10/19/2017","48.61","49.5","48.1125","49.45","56,706,360"
"10/18/2017","49.5275","49.535","48.33","49.395","56,632,640"
"10/17/2017","49.2725","49.725","49.0875","49.4375","46,517,320"
"10/16/2017","48.95","49.512","48.31","49.4825","57,409,920"
"10/13/2017","48.3875","48.75","47.9125","48.6475","62,733,400"
"10/12/2017","47.77","48.2725","47.4825","47.7575","52,497,960"
"10/11/2017","47.4","47.75","46.935","47.735","52,830,200"
"10/10/2017","47.8575","48.2375","46.815","47.2325","97,271,360"
"10/09/2017","45.6975","46.6825","45.5075","46.3475","56,098,240"
"10/06/2017","44.9125","45.46","44.75","45.325","31,802,924"
"10/05/2017","45.465","45.5","44.89","45.1925","43,643,320"
"10/04/2017","44.905","45.4425","44.535","45.2175","42,723,000"
"10/03/2017","44.8125","45.145","44.395","44.8425","38,926,804"
"10/02/2017","45.2","45.495","44.25","44.75","50,268,040"
"09/29/2017","44.77","44.9325","44.3125","44.6925","61,788,640"
"09/28/2017","44.005","44.045","43.44","43.92","43,449,760"
"09/27/2017","43.905","44.0675","43.1875","43.9325","71,024,760"
"09/26/2017","44.1125","44.67","42.5875","42.99","111,203,920"
"09/25/2017","44.4375","44.45","42.54","42.75","87,280,040"
"09/22/2017","45.075","45.5775","44.65","44.75","49,040,000"
"09/21/2017","45.41","45.675","44.4025","45.19","107,451,960"
"09/20/2017","46.875","47.355","46.0525","46.46","69,022,520"
"09/19/2017","46.3775","47.4625","46.1538","46.8375","87,158,200"
"09/18/2017","46.285","47.8","46.215","46.8875","167,556,760"
"09/15/2017","43.215","45.0275","43.1625","45.0275","135,816,200"
"09/14/2017","42.1975","43.14","41.95","42.35","51,161,320"
"09/13/2017","42.1475","42.885","41.82","42.5925","58,015,160"
"09/12/2017","42.5","42.5","41.7425","42.4025","41,054,160"
"09/11/2017","41.385","42.3581","41.33","42.25","56,649,640"
"09/08/2017","41.5275","41.6775","40.6775","40.9225","49,660,400"
"09/07/2017","41.6225","41.9725","41.2375","41.645","35,244,748"
"09/06/2017","41.81","41.95","41.1","41.4525","39,584,536"
"09/05/2017","42.095","42.1461","40.8906","41.4775","69,572,120"
"09/01/2017","42.4875","42.975","42.4","42.615","44,517,320"
"08/31/2017","41.625","42.4","41.55","42.36","61,185,120"
"08/30/2017","41.375","41.5325","41.0675","41.42","38,266,156"
"08/29/2017","40.6475","41.395","40.5652","41.175","32,297,040"
"08/28/2017","41.145","41.275","40.5825","41.2425","38,528,528"
"08/25/2017","41.5425","41.645","40.8875","40.9525","35,639,356"
"08/24/2017","41.775","41.82","41.03","41.2975","46,886,200"
"08/23/2017","40.3","41.5625","40.2125","41.45","57,845,560"
"08/22/2017","40.1225","40.6975","39.9275","40.6375","44,923,840"
"08/21/2017","40.6225","40.7375","39.3425","39.7875","62,250,720"
"08/18/2017","40.9175","41.09","39.91","40.375","60,021,800"
"08/17/2017","41.2025","41.375","40.345","40.3675","52,160,200"
"08/16/2017","41.8975","42.135","40.96","41.2875","59,509,400"
"08/15/2017","42.1525","42.4175","41.3975","41.745","76,315,320"
"08/14/2017","39.9175","42.1375","39.8","42.1","127,531,840"
"08/11/2017","39.285","39.75","38.2275","38.99","149,523,480"
"08/10/2017","43.04","43.165","41.0825","41.185","126,209,040"
"08/09/2017","42.1075","43.0525","41.9175","43.0275","52,728,240"
"08/08/2017","43.4725","43.64","42.1775","42.575","75,174,200"
"08/07/2017","42.0975","43.0925","42","43.0875","71,426,120"
"08/04/2017","41.85","42.5175","41.62","41.8025","58,821,840"
"08/03/2017","41.0925","41.6575","40.92","41.62","43,977,080"
"08/02/2017","41.4375","41.4775","40.3175","41.0975","46,563,640"
"08/01/2017","40.5313","41.14","40.25","41.1225","42,911,840"
"07/31/2017","41.235","41.6","40.155","40.6275","55,806,760"
"07/28/2017","40.0725","41.345","39.82","41.0975","51,281,880"
"07/27/2017","42.0675","42.185","39.39","40.435","76,286,880"
"07/26/2017","41.92","42.4817","41.4625","41.815","63,571,680"
"07/25/2017","41.305","41.4825","40.8952","41.3375","49,317,160"
"07/24/2017","42.0975","42.195","41.43","41.5375","64,830,360"
"07/21/2017","41.6675","42.325","41.5225","42.025","63,821,280"
"07/20/2017","41.4825","41.8775","40.978","41.875","69,616,600"
"07/19/2017","41.5825","41.85","41.1525","41.275","68,442,160"
"07/18/2017","40.445","41.6375","40.325","41.49","77,547,480"
"07/17/2017","41.5825","41.875","40.4375","41.0625","92,554,040"
"07/14/2017","40.3225","41.2525","40.2525","41.2375","94,029,840"
"07/13/2017","40.75","41.575","39.6875","40.1575","136,738,040"
"07/12/2017","39.575","40.75","39.14","40.6275","113,925,200"
"07/11/2017","38.4625","39.0475","38.0375","38.97","75,666,640"
"07/10/2017","37.435","38.5","37.1711","38.425","95,520,360"
"07/07/2017","36.445","36.875","36.2125","36.69","65,117,320"
"07/06/2017","35.4675","36.345","34.94","35.87","74,486,560"
"07/05/2017","35.475","36.055","35.2825","35.7625","81,897,760"
"07/03/2017","36.2625","36.4134","34.645","34.8325","70,907,280"
"06/30/2017","36.845","36.9825","35.875","36.14","72,937,680"
"06/29/2017","37.65","37.68","36.02","36.67","106,079,040"
"06/28/2017","37.33","37.985","36.4375","37.9375","99,315,920"
"06/27/2017","37.86","37.9475","36.5875","36.645","99,792,320"
"06/26/2017","38.79","39.15","37.0825","38.0375","106,308,840"
"06/23/2017","39.67","39.83","38.305","38.4575","108,685,240"
"06/22/2017","39.95","40.085","39.35","39.5925","46,835,240"
"06/21/2017","39.5525","39.905","38.925","39.8675","68,017,200"
"06/20/2017","39.7575","40.435","39.23","39.2725","109,395,280"
"06/19/2017","38.3525","39.3825","38.315","39.33","77,333,000"
"06/16/2017","38.19","38.675","37.56","37.905","92,079,400"
